,Date,Open,High,Low,Close*,Adj Close**,Volume
2246,"Jun 24, 2013",14795.79,14795.79,14551.27,14659.56,14659.56,158670000
2247,"Jun 21, 2013",14760.62,14858.56,14688.43,14799.40,14799.40,420080000
2248,"Jun 20, 2013",15105.51,15105.51,14732.03,14758.32,14758.32,172630000
2249,"Jun 19, 2013",15315.47,15322.07,15112.11,15112.19,15112.19,111380000
2250,"Jun 18, 2013",15186.30,15340.09,15186.30,15318.23,15318.23,99210000
2251,"Jun 17, 2013",15078.71,15261.71,15078.71,15179.85,15179.85,139250000
2252,"Jun 14, 2013",15178.08,15205.92,15044.80,15070.18,15070.18,107430000
2253,"Jun 13, 2013",14992.54,15202.27,14953.45,15176.08,15176.08,104490000
2254,"Jun 12, 2013",15130.39,15241.28,14981.21,14995.23,14995.23,105770000
2255,"Jun 11, 2013",15231.38,15251.07,15086.09,15122.02,15122.02,101610000
2256,"Jun 10, 2013",15247.81,15300.64,15211.25,15238.59,15238.59,94250000
2257,"Jun 07, 2013",15044.46,15255.58,15044.46,15248.12,15248.12,137380000
2258,"Jun 06, 2013",14955.45,15040.62,14844.22,15040.62,15040.62,140410000
2259,"Jun 05, 2013",15168.10,15168.63,14945.57,14960.59,14960.59,141400000
2260,"Jun 04, 2013",15255.22,15304.98,15100.78,15177.54,15177.54,134280000
2261,"Jun 03, 2013",15123.55,15254.11,15123.55,15254.03,15254.03,147980000
2262,"May 31, 2013",15322.22,15392.38,15115.57,15115.57,15115.57,208830000
2263,"May 30, 2013",15306.02,15398.70,15280.99,15324.53,15324.53,121150000
2264,"May 29, 2013",15399.94,15400.25,15229.53,15302.80,15302.80,114020000
2265,"May 28, 2013",15307.33,15521.49,15307.33,15409.39,15409.39,130680000
2266,"May 24, 2013",15290.74,15306.71,15199.63,15303.10,15303.10,105660000
2267,"May 23, 2013",15300.57,15348.41,15180.23,15294.50,15294.50,148810000
2268,"May 22, 2013",15387.12,15542.40,15265.96,15307.17,15307.17,171850000
2269,"May 21, 2013",15334.97,15434.50,15325.68,15387.58,15387.58,122970000
2270,"May 20, 2013",15348.33,15391.84,15314.15,15335.28,15335.28,116420000
2271,"May 17, 2013",15234.75,15357.40,15234.75,15354.40,15354.40,175750000
2272,"May 16, 2013",15273.92,15302.49,15215.82,15233.22,15233.22,145090000
2273,"May 15, 2013",15211.87,15301.34,15175.39,15275.69,15275.69,124030000
2274,"May 14, 2013",15091.68,15219.55,15089.30,15215.25,15215.25,124590000
2275,"May 13, 2013",15113.42,15113.42,15053.46,15091.68,15091.68,94280000
2276,"May 10, 2013",15082.62,15118.49,15038.18,15118.49,15118.49,98980000
2277,"May 09, 2013",15105.12,15144.83,15046.87,15082.62,15082.62,97810000
2278,"May 08, 2013",15056.20,15106.81,15021.87,15105.12,15105.12,113510000
2279,"May 07, 2013",14968.89,15056.67,14968.89,15056.20,15056.20,117230000
2280,"May 06, 2013",14973.96,14988.87,14941.09,14968.89,14968.89,116160000
2281,"May 03, 2013",14831.58,15009.59,14831.58,14973.96,14973.96,119890000
2282,"May 02, 2013",14700.95,14834.63,14700.95,14831.58,14831.58,91180000
2283,"May 01, 2013",14839.80,14839.80,14687.05,14700.95,14700.95,112620000
2284,"Apr 30, 2013",14818.75,14839.80,14734.47,14839.80,14839.80,148250000
2285,"Apr 29, 2013",14712.55,14844.96,14712.55,14818.75,14818.75,97060000
2286,"Apr 26, 2013",14700.80,14743.49,14684.82,14712.55,14712.55,128910000
2287,"Apr 25, 2013",14676.30,14768.05,14665.45,14700.80,14700.80,129600000
2288,"Apr 24, 2013",14719.46,14747.42,14666.54,14676.30,14676.30,138020000
2289,"Apr 23, 2013",14567.17,14721.42,14554.29,14719.46,14719.46,137320000
2290,"Apr 22, 2013",14547.51,14588.83,14457.60,14567.17,14567.17,146890000
2291,"Apr 19, 2013",14537.14,14553.73,14444.03,14547.51,14547.51,207200000
2292,"Apr 18, 2013",14618.59,14650.26,14495.29,14537.14,14537.14,158050000
2293,"Apr 17, 2013",14756.78,14756.78,14560.81,14618.59,14618.59,168010000
2294,"Apr 16, 2013",14599.20,14761.73,14599.20,14756.78,14756.78,126320000
2295,"Apr 15, 2013",14865.06,14865.06,14598.58,14599.20,14599.20,161680000
2296,"Apr 12, 2013",14865.14,14865.21,14790.57,14865.06,14865.06,119570000
2297,"Apr 11, 2013",14802.24,14887.51,14785.36,14865.14,14865.14,144570000
2298,"Apr 10, 2013",14673.46,14826.66,14673.46,14802.24,14802.24,120520000
2299,"Apr 09, 2013",14613.48,14716.46,14598.50,14673.46,14673.46,128580000
2300,"Apr 08, 2013",14565.25,14613.48,14497.80,14613.48,14613.48,106680000
2301,"Apr 05, 2013",14606.11,14606.11,14434.43,14565.25,14565.25,131250000
2302,"Apr 04, 2013",14550.35,14625.24,14538.72,14606.11,14606.11,104790000
2303,"Apr 03, 2013",14662.01,14683.13,14525.36,14550.35,14550.35,127140000
2304,"Apr 02, 2013",14572.85,14684.49,14572.85,14662.01,14662.01,98420000
2305,"Apr 01, 2013",14578.54,14605.72,14531.48,14572.85,14572.85,91400000
2306,"Mar 28, 2013",14526.16,14585.10,14520.86,14578.54,14578.54,153710000
2307,"Mar 27, 2013",14559.65,14559.65,14439.55,14526.16,14526.16,92680000
2308,"Mar 26, 2013",14447.75,14561.54,14447.75,14559.65,14559.65,96030000
2309,"Mar 25, 2013",14512.03,14563.75,14395.00,14447.75,14447.75,124840000
2310,"Mar 22, 2013",14421.49,14519.95,14421.49,14512.03,14512.03,101450000
2311,"Mar 21, 2013",14511.73,14511.73,14383.02,14421.49,14421.49,110450000
2312,"Mar 20, 2013",14455.82,14546.82,14455.82,14511.73,14511.73,121240000
2313,"Mar 19, 2013",14452.06,14514.34,14382.09,14455.82,14455.82,122170000
2314,"Mar 18, 2013",14514.11,14521.59,14404.21,14452.06,14452.06,119640000
2315,"Mar 15, 2013",14539.14,14539.14,14470.50,14514.11,14514.11,407770000
2316,"Mar 14, 2013",14455.28,14539.29,14455.28,14539.14,14539.14,117390000
2317,"Mar 13, 2013",14450.06,14472.80,14411.66,14455.28,14455.28,83920000
2318,"Mar 12, 2013",14447.29,14478.80,14412.06,14450.06,14450.06,102100000
2319,"Mar 11, 2013",14397.07,14448.06,14373.32,14447.29,14447.29,94880000
2320,"Mar 08, 2013",14329.49,14413.17,14329.49,14397.07,14397.07,115630000
2321,"Mar 07, 2013",14296.24,14354.69,14296.24,14329.49,14329.49,117080000
2322,"Mar 06, 2013",14253.77,14320.65,14253.00,14296.24,14296.24,116510000
2323,"Mar 05, 2013",14127.82,14286.37,14127.82,14253.77,14253.77,112100000
2324,"Mar 04, 2013",14089.66,14128.21,14030.37,14127.82,14127.82,110810000
2325,"Mar 01, 2013",14054.49,14107.09,13937.60,14089.66,14089.66,125920000
2326,"Feb 28, 2013",14075.37,14149.15,14050.18,14054.49,14054.49,177150000
2327,"Feb 27, 2013",13900.13,14104.86,13880.19,14075.37,14075.37,107010000
2328,"Feb 26, 2013",13784.17,13918.44,13784.17,13900.13,13900.13,132580000
2329,"Feb 25, 2013",14000.57,14081.58,13784.01,13784.17,13784.17,152190000
2330,"Feb 22, 2013",13880.62,14001.19,13880.62,14000.57,14000.57,139850000
2331,"Feb 21, 2013",13927.54,13927.54,13834.40,13880.62,13880.62,131410000
2332,"Feb 20, 2013",14035.67,14058.27,13919.28,13927.54,13927.54,138540000
2333,"Feb 19, 2013",13981.76,14044.82,13977.90,14035.67,14035.67,136410000
2334,"Feb 15, 2013",13973.39,14001.93,13906.73,13981.76,13981.76,195670000
2335,"Feb 14, 2013",13982.91,13990.36,13921.94,13973.39,13973.39,114800000
2336,"Feb 13, 2013",14018.70,14029.35,13945.78,13982.91,13982.91,130520000
2337,"Feb 12, 2013",13971.24,14038.97,13968.94,14018.70,14018.70,117180000
2338,"Feb 11, 2013",13992.97,13992.97,13940.41,13971.24,13971.24,75090000
2339,"Feb 08, 2013",13944.05,14022.62,13944.05,13992.97,13992.97,99860000
2340,"Feb 07, 2013",13986.52,13988.06,13852.20,13944.05,13944.05,118530000
2341,"Feb 06, 2013",13979.30,13991.61,13913.18,13986.52,13986.52,127560000
2342,"Feb 05, 2013",13880.08,14013.60,13880.08,13979.30,13979.30,134390000
2343,"Feb 04, 2013",14009.79,14009.79,13866.83,13880.08,13880.08,130420000
2344,"Feb 01, 2013",13860.58,14019.78,13860.58,14009.79,14009.79,128420000
2345,"Jan 31, 2013",13910.42,13941.06,13860.58,13860.58,13860.58,142600000
2346,"Jan 30, 2013",13954.42,13966.13,13896.95,13910.42,13910.42,117200000
2347,"Jan 29, 2013",13881.93,13969.99,13880.01,13954.42,13954.42,108230000
2348,"Jan 28, 2013",13895.98,13915.72,13862.57,13881.93,13881.93,113570000
2349,"Jan 25, 2013",13825.33,13895.98,13825.33,13895.98,13895.98,130300000
2350,"Jan 24, 2013",13779.33,13879.66,13779.33,13825.33,13825.33,124780000
2351,"Jan 23, 2013",13712.21,13794.29,13710.13,13779.33,13779.33,104490000
2352,"Jan 22, 2013",13649.70,13712.21,13622.96,13712.21,13712.21,144300000
2353,"Jan 18, 2013",13596.02,13649.93,13571.86,13649.70,13649.70,260900000
2354,"Jan 17, 2013",13511.23,13633.89,13510.24,13596.02,13596.02,183900000
2355,"Jan 16, 2013",13534.89,13534.89,13468.96,13511.23,13511.23,118540000
2356,"Jan 15, 2013",13507.32,13546.37,13445.80,13534.89,13534.89,102280000
2357,"Jan 14, 2013",13488.43,13520.18,13459.84,13507.32,13507.32,118460000
2358,"Jan 11, 2013",13471.45,13496.68,13439.97,13488.43,13488.43,119200000
2359,"Jan 10, 2013",13391.82,13478.20,13382.29,13471.22,13471.22,133520000
2360,"Jan 09, 2013",13329.92,13416.55,13329.08,13390.51,13390.51,123070000
2361,"Jan 08, 2013",13377.42,13377.42,13293.13,13328.85,13328.85,129570000
2362,"Jan 07, 2013",13436.13,13436.13,13343.32,13384.29,13384.29,113120000
2363,"Jan 04, 2013",13391.05,13447.11,13376.23,13435.21,13435.21,107590000
2364,"Jan 03, 2013",13413.01,13430.60,13358.30,13391.36,13391.36,129630000
2365,"Jan 02, 2013",13104.30,13412.71,13104.30,13412.55,13412.55,161430000
2366,"Dec 31, 2012",12938.19,13109.13,12883.89,13104.14,13104.14,145740000
2367,"Dec 28, 2012",13095.08,13095.46,12926.86,12938.11,12938.11,85980000
2368,"Dec 27, 2012",13114.97,13141.74,12964.08,13096.31,13096.31,100160000
2369,"Dec 26, 2012",13138.85,13174.88,13076.87,13114.59,13114.59,79410000
2370,"Dec 24, 2012",13190.15,13190.38,13128.55,13138.93,13138.93,47710000
2371,"Dec 21, 2012",13309.95,13309.95,13122.53,13190.84,13190.84,413270000
2372,"Dec 20, 2012",13246.67,13314.64,13216.03,13311.72,13311.72,119800000
2373,"Dec 19, 2012",13351.04,13357.70,13251.74,13251.97,13251.97,149020000
2374,"Dec 18, 2012",13236.61,13365.86,13232.58,13350.96,13350.96,152920000
2375,"Dec 17, 2012",13135.17,13244.33,13134.63,13235.39,13235.39,142980000
2376,"Dec 14, 2012",13170.80,13190.41,13118.46,13135.01,13135.01,117620000
2377,"Dec 13, 2012",13241.38,13264.41,13147.19,13170.72,13170.72,101190000
2378,"Dec 12, 2012",13250.05,13329.44,13227.44,13245.45,13245.45,127510000
2379,"Dec 11, 2012",13170.34,13306.57,13170.34,13248.44,13248.44,124510000
2380,"Dec 10, 2012",13154.89,13195.35,13139.08,13169.88,13169.88,118530000
2381,"Dec 07, 2012",13072.87,13157.28,13072.87,13155.13,13155.13,124130000
2382,"Dec 06, 2012",13026.19,13076.88,13007.84,13074.04,13074.04,116850000
2383,"Dec 05, 2012",12948.96,13089.11,12923.44,13034.49,13034.49,161230000
2384,"Dec 04, 2012",12966.45,13022.51,12940.07,12951.78,12951.78,125290000
2385,"Dec 03, 2012",13027.73,13087.32,12959.42,12965.60,12965.60,112900000
2386,"Nov 30, 2012",13022.05,13053.74,12988.68,13025.58,13025.58,171070000
2387,"Nov 29, 2012",12977.35,13062.56,12961.92,13021.82,13021.82,113620000
2388,"Nov 28, 2012",12875.56,12989.10,12765.32,12985.11,12985.11,131000000
2389,"Nov 27, 2012",12963.38,12980.19,12868.26,12878.13,12878.13,117900000
2390,"Nov 26, 2012",13008.45,13008.45,12900.17,12967.37,12967.37,114360000
2391,"Nov 23, 2012",12833.13,13011.45,12832.98,13009.53,13009.53,61110000
2392,"Nov 21, 2012",12788.36,12845.99,12786.13,12836.89,12836.89,97300000
2393,"Nov 20, 2012",12790.89,12808.56,12701.07,12788.51,12788.51,134160000
2394,"Nov 19, 2012",12590.23,12796.19,12590.23,12795.96,12795.96,136910000
2395,"Nov 16, 2012",12542.31,12604.17,12471.49,12588.31,12588.31,197110000
2396,"Nov 15, 2012",12571.10,12600.59,12496.56,12542.38,12542.38,129150000
2397,"Nov 14, 2012",12746.54,12797.73,12542.68,12570.95,12570.95,162180000
2398,"Nov 13, 2012",12808.71,12898.25,12748.51,12756.18,12756.18,142200000
2399,"Nov 12, 2012",12815.93,12861.28,12783.00,12815.08,12815.08,62360000
2400,"Nov 09, 2012",12811.17,12890.19,12743.39,12815.39,12815.39,131670000
2401,"Nov 08, 2012",12932.81,12980.23,12811.24,12811.32,12811.32,138350000
2402,"Nov 07, 2012",13228.24,13228.32,12876.60,12932.73,12932.73,164250000
2403,"Nov 06, 2012",13112.90,13290.75,13112.90,13245.68,13245.68,105710000
2404,"Nov 05, 2012",13092.28,13140.58,13038.71,13112.44,13112.44,95350000
2405,"Nov 02, 2012",13232.62,13289.45,13076.57,13093.16,13093.16,137660000
2406,"Nov 01, 2012",13099.19,13273.71,13099.11,13232.62,13232.62,140510000
2407,"Oct 31, 2012",13107.44,13189.08,13052.07,13096.46,13096.46,138160000
2408,"Oct 26, 2012",13104.22,13151.72,13040.17,13107.21,13107.21,134640000
2409,"Oct 25, 2012",13079.64,13214.11,13017.37,13103.68,13103.68,114590000
2410,"Oct 24, 2012",13103.53,13155.21,13063.63,13077.34,13077.34,110670000
2411,"Oct 23, 2012",13344.90,13344.90,13083.28,13102.53,13102.53,122220000
2412,"Oct 22, 2012",13344.28,13368.55,13235.15,13345.89,13345.89,121880000
2413,"Oct 19, 2012",13545.33,13545.49,13312.22,13343.51,13343.51,239080000
2414,"Oct 18, 2012",13553.24,13588.73,13510.93,13548.94,13548.94,128410000
2415,"Oct 17, 2012",13539.63,13561.65,13468.90,13557.00,13557.00,135570000
2416,"Oct 16, 2012",13423.84,13556.37,13423.76,13551.78,13551.78,113450000
2417,"Oct 15, 2012",13329.54,13437.66,13325.93,13424.23,13424.23,114880000
2418,"Oct 12, 2012",13325.62,13401.32,13296.43,13328.85,13328.85,113740000
2419,"Oct 11, 2012",13346.28,13428.49,13326.12,13326.39,13326.39,86630000
2420,"Oct 10, 2012",13473.53,13478.83,13327.62,13344.97,13344.97,101120000
2421,"Oct 09, 2012",13582.88,13592.33,13473.31,13473.53,13473.53,103630000
2422,"Oct 08, 2012",13589.26,13610.38,13552.09,13583.65,13583.65,71300000
2423,"Oct 05, 2012",13569.18,13661.87,13568.75,13610.15,13610.15,115500000
2424,"Oct 04, 2012",13495.18,13594.33,13495.18,13575.36,13575.36,106390000
2425,"Oct 03, 2012",13479.21,13536.27,13439.12,13494.61,13494.61,103890000
2426,"Oct 02, 2012",13515.30,13567.06,13424.92,13482.36,13482.36,90730000
2427,"Oct 01, 2012",13437.66,13598.25,13437.66,13515.11,13515.11,106120000
2428,"Sep 28, 2012",13485.89,13487.66,13367.27,13437.13,13437.13,146950000
2429,"Sep 27, 2012",13413.47,13522.83,13413.47,13485.97,13485.97,113990000
2430,"Sep 26, 2012",13458.63,13480.37,13406.91,13413.51,13413.51,124350000
2431,"Sep 25, 2012",13559.92,13620.21,13457.25,13457.55,13457.55,138630000
2432,"Sep 24, 2012",13577.85,13601.90,13521.68,13558.92,13558.92,120370000
2433,"Sep 21, 2012",13597.24,13647.10,13571.53,13579.47,13579.47,429610000
2434,"Sep 20, 2012",13575.17,13599.02,13503.00,13596.93,13596.93,117910000
2435,"Sep 19, 2012",13565.41,13626.48,13556.74,13577.96,13577.96,116210000
2436,"Sep 18, 2012",13552.33,13582.12,13517.81,13564.64,13564.64,120720000
2437,"Sep 17, 2012",13588.57,13593.15,13526.67,13553.10,13553.10,128020000
2438,"Sep 14, 2012",13540.40,13653.24,13533.94,13593.37,13593.37,185160000
2439,"Sep 13, 2012",13329.71,13573.33,13325.11,13539.86,13539.86,151770000
2440,"Sep 12, 2012",13321.62,13373.62,13317.52,13333.35,13333.35,111520000
2441,"Sep 11, 2012",13254.60,13354.34,13253.21,13323.36,13323.36,104920000
2442,"Sep 10, 2012",13308.56,13324.10,13251.39,13254.29,13254.29,123810000
2443,"Sep 07, 2012",13289.53,13320.27,13266.22,13306.64,13306.64,142210000
2444,"Sep 06, 2012",13045.23,13294.13,13045.08,13292.00,13292.00,128650000
2445,"Sep 05, 2012",13036.09,13095.91,13018.74,13047.48,13047.48,92550000
2446,"Sep 04, 2012",13092.15,13092.39,12977.09,13035.94,13035.94,103920000
2447,"Aug 31, 2012",13002.72,13151.87,13002.64,13090.84,13090.84,119780000
2448,"Aug 30, 2012",13101.29,13101.37,12978.91,13000.71,13000.71,89980000
2449,"Aug 29, 2012",13103.46,13144.81,13081.27,13107.48,13107.48,91530000
2450,"Aug 28, 2012",13122.74,13147.32,13081.12,13102.99,13102.99,81630000
2451,"Aug 27, 2012",13157.74,13176.17,13115.46,13124.67,13124.67,96070000
2452,"Aug 24, 2012",13052.82,13175.51,13027.20,13157.97,13157.97,88030000
2453,"Aug 23, 2012",13171.37,13171.37,13046.46,13057.46,13057.46,108800000
2454,"Aug 22, 2012",13198.31,13205.06,13120.34,13172.76,13172.76,111220000
2455,"Aug 21, 2012",13272.10,13330.76,13186.60,13203.58,13203.58,117060000
2456,"Aug 20, 2012",13274.58,13276.15,13230.06,13271.64,13271.64,87590000
2457,"Aug 17, 2012",13251.20,13281.32,13244.85,13275.20,13275.20,138550000
2458,"Aug 16, 2012",13163.24,13269.35,13145.85,13250.11,13250.11,114580000
2459,"Aug 15, 2012",13157.47,13192.89,13138.23,13164.78,13164.78,77130000
2460,"Aug 14, 2012",13168.11,13223.01,13142.10,13172.14,13172.14,84430000
2461,"Aug 13, 2012",13204.93,13205.01,13112.94,13169.43,13169.43,67550000
2462,"Aug 10, 2012",13163.15,13208.22,13094.96,13207.95,13207.95,86640000
2463,"Aug 09, 2012",13174.73,13200.23,13125.09,13165.19,13165.19,84350000
2464,"Aug 08, 2012",13158.10,13202.65,13115.24,13175.64,13175.64,84910000
2465,"Aug 07, 2012",13118.65,13215.97,13118.42,13168.60,13168.60,95240000
2466,"Aug 06, 2012",13099.88,13187.28,13099.72,13117.51,13117.51,84270000
2467,"Aug 03, 2012",12884.82,13133.18,12884.82,13096.17,13096.17,112390000
2468,"Aug 02, 2012",12969.70,12969.85,12778.90,12878.88,12878.88,112770000
2469,"Aug 01, 2012",13007.47,13074.83,12951.16,12976.13,12976.13,132780000
2470,"Jul 31, 2012",13071.72,13082.66,13006.48,13008.68,13008.68,125980000
2471,"Jul 30, 2012",13075.35,13128.64,13042.85,13073.01,13073.01,91730000
2472,"Jul 27, 2012",12888.91,13117.74,12888.53,13075.66,13075.66,161510000
2473,"Jul 26, 2012",12680.59,12931.22,12680.59,12887.93,12887.93,133620000
2474,"Jul 25, 2012",12617.77,12732.77,12617.62,12676.05,12676.05,127320000
2475,"Jul 24, 2012",12720.93,12730.09,12521.84,12617.32,12617.32,131530000
2476,"Jul 23, 2012",12820.45,12820.45,12583.41,12721.46,12721.46,137760000
2477,"Jul 20, 2012",12942.68,12942.83,12810.35,12822.57,12822.57,210770000
2478,"Jul 19, 2012",12909.61,12977.57,12889.93,12943.36,12943.36,139480000
2479,"Jul 18, 2012",12796.98,12921.94,12754.61,12908.70,12908.70,130070000
2480,"Jul 17, 2012",12728.73,12829.23,12645.10,12805.54,12805.54,119620000
2481,"Jul 16, 2012",12776.33,12779.58,12690.05,12727.21,12727.21,93500000
2482,"Jul 13, 2012",12573.73,12784.73,12573.04,12777.09,12777.09,121080000
2483,"Jul 12, 2012",12602.71,12630.64,12492.25,12573.27,12573.27,142760000
2484,"Jul 11, 2012",12653.04,12661.97,12534.33,12604.53,12604.53,128420000
2485,"Jul 10, 2012",12733.87,12830.29,12606.91,12653.12,12653.12,114760000
2486,"Jul 09, 2012",12772.02,12772.02,12686.57,12736.29,12736.29,100150000
2487,"Jul 06, 2012",12889.40,12889.40,12702.99,12772.47,12772.47,96760000
2488,"Jul 05, 2012",12941.85,12961.30,12852.24,12896.67,12896.67,97800000
2489,"Jul 03, 2012",12868.06,12946.20,12845.28,12943.66,12943.66,63850000
2490,"Jul 02, 2012",12879.71,12902.12,12795.48,12871.39,12871.39,109640000
2491,"Jun 29, 2012",12604.60,12880.39,12604.53,12880.09,12880.09,191630000
2492,"Jun 28, 2012",12626.25,12626.25,12450.17,12602.26,12602.26,125870000
2493,"Jun 27, 2012",12532.93,12646.87,12532.71,12627.01,12627.01,97950000
