Date,Open,High,Low,Close,Adj Close,Volume
1997-04-02,434.480011,434.480011,434.480011,434.480011,434.480011,0
1997-04-03,435.480011,435.480011,435.480011,435.480011,435.480011,0
1997-04-04,440.649994,440.649994,440.649994,440.649994,440.649994,0
1997-04-07,445.089996,445.089996,445.089996,445.089996,445.089996,0
1997-04-08,433.470001,433.470001,433.470001,433.470001,433.470001,0
1997-04-09,441.779999,441.779999,441.779999,441.779999,441.779999,0
1997-04-10,438.089996,438.089996,438.089996,438.089996,438.089996,0
1997-04-11,430.739990,430.739990,430.739990,430.739990,430.739990,0
1997-04-14,435.929993,435.929993,435.929993,435.929993,435.929993,0
1997-04-15,436.630005,436.630005,436.630005,436.630005,436.630005,0
1997-04-16,438.089996,438.089996,438.089996,438.089996,438.089996,0
1997-04-17,439.540009,439.540009,439.540009,439.540009,439.540009,0
1997-04-18,440.809998,440.809998,440.809998,440.809998,440.809998,0
1997-04-21,449.589996,449.589996,449.589996,449.589996,449.589996,0
1997-04-22,450.779999,450.779999,450.779999,450.779999,450.779999,0
1997-04-23,454.859985,454.859985,454.859985,454.859985,454.859985,0
1997-04-24,458.109985,458.109985,458.109985,458.109985,458.109985,0
1997-04-25,460.339996,460.339996,460.339996,460.339996,460.339996,0
1997-04-28,464.350006,464.350006,464.350006,464.350006,464.350006,0
1997-04-29,461.070007,461.070007,461.070007,461.070007,461.070007,0
1997-04-30,465.220001,465.220001,465.220001,465.220001,465.220001,0
1997-05-01,null,null,null,null,null,null
1997-05-02,null,null,null,null,null,null
1997-05-05,482.769989,482.769989,482.769989,482.769989,482.769989,0
1997-05-06,498.920013,498.920013,498.920013,498.920013,498.920013,0
1997-05-07,506.609985,506.609985,506.609985,506.609985,506.609985,0
1997-05-08,476.859985,476.859985,476.859985,476.859985,476.859985,0
1997-05-09,498.399994,498.399994,498.399994,498.399994,498.399994,0
1997-05-12,517.909973,517.909973,517.909973,517.909973,517.909973,0
1997-05-13,504.130005,504.130005,504.130005,504.130005,504.130005,0
1997-05-14,474.549988,474.549988,474.549988,474.549988,474.549988,0
1997-05-15,488.850006,488.850006,488.850006,488.850006,488.850006,0
1997-05-16,443.500000,443.500000,443.500000,443.500000,443.500000,0
1997-05-19,448.929993,448.929993,448.929993,448.929993,448.929993,0
1997-05-20,462.359985,462.359985,462.359985,462.359985,462.359985,0
1997-05-21,444.299988,444.299988,444.299988,444.299988,444.299988,0
1997-05-22,401.329987,401.329987,401.329987,401.329987,401.329987,0
1997-05-23,404.839996,404.839996,404.839996,404.839996,404.839996,0
1997-05-26,402.769989,402.769989,402.769989,402.769989,402.769989,0
1997-05-27,418.089996,418.089996,418.089996,418.089996,418.089996,0
1997-05-28,414.799988,414.799988,414.799988,414.799988,414.799988,0
1997-05-29,411.589996,411.589996,411.589996,411.589996,411.589996,0
1997-05-30,421.440002,421.440002,421.440002,421.440002,421.440002,0
1997-06-02,442.839996,442.839996,442.839996,442.839996,442.839996,0
1997-06-03,445.820007,445.820007,445.820007,445.820007,445.820007,0
1997-06-04,449.670013,449.670013,449.670013,449.670013,449.670013,0
1997-06-05,447.929993,447.929993,447.929993,447.929993,447.929993,0
1997-06-06,417.839996,417.839996,417.839996,417.839996,417.839996,0
1997-06-09,423.000000,423.000000,423.000000,423.000000,423.000000,0
1997-06-10,405.070007,405.070007,405.070007,405.070007,405.070007,0
1997-06-11,393.869995,393.869995,393.869995,393.869995,393.869995,0
1997-06-12,392.299988,392.299988,392.299988,392.299988,392.299988,0
1997-06-13,409.200012,409.200012,409.200012,409.200012,409.200012,0
1997-06-16,420.500000,420.500000,420.500000,420.500000,420.500000,0
1997-06-17,412.600006,412.600006,412.600006,412.600006,412.600006,0
1997-06-18,406.700012,406.700012,406.700012,406.700012,406.700012,0
1997-06-19,400.579987,400.579987,400.579987,400.579987,400.579987,0
1997-06-20,426.809998,426.809998,426.809998,426.809998,426.809998,0
1997-06-23,427.119995,427.119995,427.119995,427.119995,427.119995,0
1997-06-24,439.079987,439.079987,439.079987,439.079987,439.079987,0
1997-06-25,438.489990,438.489990,438.489990,438.489990,438.489990,0
1997-06-26,435.559998,435.559998,435.559998,435.559998,435.559998,0
1997-06-27,425.869995,425.869995,425.869995,425.869995,425.869995,0
1997-06-30,null,null,null,null,null,null
1997-07-01,null,null,null,null,null,null
1997-07-02,408.519989,408.519989,408.519989,408.519989,408.519989,0
1997-07-03,386.760010,386.760010,386.760010,386.760010,386.760010,0
1997-07-04,389.779999,389.779999,389.779999,389.779999,389.779999,0
1997-07-07,358.579987,358.579987,358.579987,358.579987,358.579987,0
1997-07-08,361.559998,361.559998,361.559998,361.559998,361.559998,0
1997-07-09,366.200012,366.200012,366.200012,366.200012,366.200012,0
1997-07-10,360.220001,360.220001,360.220001,360.220001,360.220001,0
1997-07-11,377.239990,377.239990,377.239990,377.239990,377.239990,0
1997-07-14,389.130005,389.130005,389.130005,389.130005,389.130005,0
1997-07-15,391.010010,391.010010,391.010010,391.010010,391.010010,0
1997-07-16,387.679993,387.679993,387.679993,387.679993,387.679993,0
1997-07-17,392.829987,392.829987,392.829987,392.829987,392.829987,0
1997-07-18,396.910004,396.910004,396.910004,396.910004,396.910004,0
1997-07-21,393.059998,393.059998,393.059998,393.059998,393.059998,0
1997-07-22,399.329987,399.329987,399.329987,399.329987,399.329987,0
1997-07-23,398.350006,398.350006,398.350006,398.350006,398.350006,0
1997-07-24,388.420013,388.420013,388.420013,388.420013,388.420013,0
1997-07-25,386.190002,386.190002,386.190002,386.190002,386.190002,0
1997-07-28,373.570007,373.570007,373.570007,373.570007,373.570007,0
1997-07-29,376.000000,376.000000,376.000000,376.000000,376.000000,0
1997-07-30,385.709991,385.709991,385.709991,385.709991,385.709991,0
1997-07-31,385.450012,385.450012,385.450012,385.450012,385.450012,0
1997-08-01,387.369995,387.369995,387.369995,387.369995,387.369995,0
1997-08-04,391.519989,391.519989,391.519989,391.519989,391.519989,0
1997-08-05,390.880005,390.880005,390.880005,390.880005,390.880005,0
1997-08-06,381.850006,381.850006,381.850006,381.850006,381.850006,0
1997-08-07,385.390015,385.390015,385.390015,385.390015,385.390015,0
1997-08-08,382.279999,382.279999,382.279999,382.279999,382.279999,0
1997-08-11,374.500000,374.500000,374.500000,374.500000,374.500000,0
1997-08-12,360.989990,360.989990,360.989990,360.989990,360.989990,0
1997-08-13,352.630005,352.630005,352.630005,352.630005,352.630005,0
1997-08-14,364.140015,364.140015,364.140015,364.140015,364.140015,0
1997-08-15,358.600006,358.600006,358.600006,358.600006,358.600006,0
1997-08-18,349.299988,349.299988,349.299988,349.299988,349.299988,0
1997-08-19,348.230011,348.230011,348.230011,348.230011,348.230011,0
1997-08-20,351.910004,351.910004,351.910004,351.910004,351.910004,0
1997-08-21,359.920013,359.920013,359.920013,359.920013,359.920013,0
1997-08-22,364.880005,364.880005,364.880005,364.880005,364.880005,0
1997-08-25,368.790009,368.790009,368.790009,368.790009,368.790009,0
1997-08-26,372.049988,372.049988,372.049988,372.049988,372.049988,0
1997-08-27,375.290009,375.290009,375.290009,375.290009,375.290009,0
1997-08-28,374.739990,374.739990,374.739990,374.739990,374.739990,0
1997-08-29,373.290009,373.290009,373.290009,373.290009,373.290009,0
1997-09-01,374.929993,374.929993,374.929993,374.929993,374.929993,0
1997-09-02,375.480011,375.480011,375.480011,375.480011,375.480011,0
1997-09-03,381.410004,381.410004,381.410004,381.410004,381.410004,0
1997-09-04,384.160004,384.160004,384.160004,384.160004,384.160004,0
1997-09-05,383.429993,383.429993,383.429993,383.429993,383.429993,0
1997-09-08,384.429993,384.429993,384.429993,384.429993,384.429993,0
1997-09-09,377.799988,377.799988,377.799988,377.799988,377.799988,0
1997-09-10,383.399994,383.399994,383.399994,383.399994,383.399994,0
1997-09-11,379.480011,379.480011,379.480011,379.480011,379.480011,0
1997-09-12,371.619995,371.619995,371.619995,371.619995,371.619995,0
1997-09-15,360.500000,360.500000,360.500000,360.500000,360.500000,0
1997-09-16,362.410004,362.410004,362.410004,362.410004,362.410004,0
1997-09-17,356.429993,356.429993,356.429993,356.429993,356.429993,0
1997-09-18,359.059998,359.059998,359.059998,359.059998,359.059998,0
1997-09-19,363.040009,363.040009,363.040009,363.040009,363.040009,0
1997-09-22,337.279999,337.279999,337.279999,337.279999,337.279999,0
1997-09-23,312.730011,312.730011,312.730011,312.730011,312.730011,0
1997-09-24,332.809998,332.809998,332.809998,332.809998,332.809998,0
1997-09-25,337.190002,337.190002,337.190002,337.190002,337.190002,0
1997-09-26,335.239990,335.239990,335.239990,335.239990,335.239990,0
1997-09-29,325.880005,325.880005,325.880005,325.880005,325.880005,0
1997-09-30,330.799988,330.799988,330.799988,330.799988,330.799988,0
1997-10-01,null,null,null,null,null,null
1997-10-02,null,null,null,null,null,null
1997-10-03,null,null,null,null,null,null
1997-10-06,330.820007,330.820007,330.820007,330.820007,330.820007,0
1997-10-07,331.559998,331.559998,331.559998,331.559998,331.559998,0
1997-10-08,342.059998,342.059998,342.059998,342.059998,342.059998,0
1997-10-09,341.230011,341.230011,341.230011,341.230011,341.230011,0
1997-10-10,344.470001,344.470001,344.470001,344.470001,344.470001,0
1997-10-13,341.640015,341.640015,341.640015,341.640015,341.640015,0
1997-10-14,340.470001,340.470001,340.470001,340.470001,340.470001,0
1997-10-15,345.239990,345.239990,345.239990,345.239990,345.239990,0
1997-10-16,356.320007,356.320007,356.320007,356.320007,356.320007,0
1997-10-17,367.429993,367.429993,367.429993,367.429993,367.429993,0
1997-10-20,375.910004,375.910004,375.910004,375.910004,375.910004,0
1997-10-21,383.399994,383.399994,383.399994,383.399994,383.399994,0
1997-10-22,374.899994,374.899994,374.899994,374.899994,374.899994,0
1997-10-23,380.179993,380.179993,380.179993,380.179993,380.179993,0
1997-10-24,389.500000,389.500000,389.500000,389.500000,389.500000,0
1997-10-27,393.890015,393.890015,393.890015,393.890015,393.890015,0
1997-10-28,379.230011,379.230011,379.230011,379.230011,379.230011,0
1997-10-29,392.100006,392.100006,392.100006,392.100006,392.100006,0
1997-10-30,388.329987,388.329987,388.329987,388.329987,388.329987,0
1997-10-31,391.000000,391.000000,391.000000,391.000000,391.000000,0
1997-11-03,391.480011,391.480011,391.480011,391.480011,391.480011,0
1997-11-04,395.019989,395.019989,395.019989,395.019989,395.019989,0
1997-11-05,402.140015,402.140015,402.140015,402.140015,402.140015,0
1997-11-06,398.350006,398.350006,398.350006,398.350006,398.350006,0
1997-11-07,403.799988,403.799988,403.799988,403.799988,403.799988,0
1997-11-10,396.359985,396.359985,396.359985,396.359985,396.359985,0
1997-11-11,396.350006,396.350006,396.350006,396.350006,396.350006,0
1997-11-12,388.929993,388.929993,388.929993,388.929993,388.929993,0
1997-11-13,394.739990,394.739990,394.739990,394.739990,394.739990,0
1997-11-14,392.470001,392.470001,392.470001,392.470001,392.470001,0
1997-11-17,390.660004,390.660004,390.660004,390.660004,390.660004,0
1997-11-18,385.820007,385.820007,385.820007,385.820007,385.820007,0
1997-11-19,382.779999,382.779999,382.779999,382.779999,382.779999,0
1997-11-20,379.369995,379.369995,379.369995,379.369995,379.369995,0
1997-11-21,371.899994,371.899994,371.899994,371.899994,371.899994,0
1997-11-24,362.239990,362.239990,362.239990,362.239990,362.239990,0
1997-11-25,364.570007,364.570007,364.570007,364.570007,364.570007,0
1997-11-26,369.320007,369.320007,369.320007,369.320007,369.320007,0
1997-11-27,358.279999,358.279999,358.279999,358.279999,358.279999,0
1997-11-28,366.890015,366.890015,366.890015,366.890015,366.890015,0
1997-12-01,362.140015,362.140015,362.140015,362.140015,362.140015,0
1997-12-02,361.320007,361.320007,361.320007,361.320007,361.320007,0
1997-12-03,359.880005,359.880005,359.880005,359.880005,359.880005,0
1997-12-04,369.320007,369.320007,369.320007,369.320007,369.320007,0
1997-12-05,368.970001,368.970001,368.970001,368.970001,368.970001,0
1997-12-08,368.750000,368.750000,368.750000,368.750000,368.750000,0
1997-12-09,373.200012,373.200012,373.200012,373.200012,373.200012,0
1997-12-10,374.779999,374.779999,374.779999,374.779999,374.779999,0
1997-12-11,374.049988,374.049988,374.049988,374.049988,374.049988,0
1997-12-12,371.100006,371.100006,371.100006,371.100006,371.100006,0
1997-12-15,374.500000,374.500000,374.500000,374.500000,374.500000,0
1997-12-16,378.640015,378.640015,378.640015,378.640015,378.640015,0
1997-12-17,367.399994,367.399994,367.399994,367.399994,367.399994,0
1997-12-18,366.730011,366.730011,366.730011,366.730011,366.730011,0
1997-12-19,367.339996,367.339996,367.339996,367.339996,367.339996,0
1997-12-22,368.730011,368.730011,368.730011,368.730011,368.730011,0
1997-12-23,371.609985,371.609985,371.609985,371.609985,371.609985,0
1997-12-24,371.410004,371.410004,371.410004,371.410004,371.410004,0
1997-12-25,374.160004,374.160004,374.160004,374.160004,374.160004,0
1997-12-26,379.040009,379.040009,379.040009,379.040009,379.040009,0
1997-12-29,381.850006,381.850006,381.850006,381.850006,381.850006,0
1997-12-30,378.670013,378.670013,378.670013,378.670013,378.670013,0
1997-12-31,381.290009,381.290009,381.290009,381.290009,381.290009,0
1998-01-01,null,null,null,null,null,null
1998-01-02,null,null,null,null,null,null
1998-01-05,389.700012,389.700012,389.700012,389.700012,389.700012,0
1998-01-06,393.089996,393.089996,393.089996,393.089996,393.089996,0
1998-01-07,397.140015,397.140015,397.140015,397.140015,397.140015,0
1998-01-08,397.709991,397.709991,397.709991,397.709991,397.709991,0
1998-01-09,396.399994,396.399994,396.399994,396.399994,396.399994,0
1998-01-12,394.390015,394.390015,394.390015,394.390015,394.390015,0
1998-01-13,372.850006,372.850006,372.850006,372.850006,372.850006,0
1998-01-14,385.239990,385.239990,385.239990,385.239990,385.239990,0
1998-01-15,391.470001,391.470001,391.470001,391.470001,391.470001,0
1998-01-16,387.140015,387.140015,387.140015,387.140015,387.140015,0
1998-01-19,385.160004,385.160004,385.160004,385.160004,385.160004,0
1998-01-20,379.929993,379.929993,379.929993,379.929993,379.929993,0
1998-01-21,376.470001,376.470001,376.470001,376.470001,376.470001,0
1998-01-22,378.540009,378.540009,378.540009,378.540009,378.540009,0
1998-01-23,383.660004,383.660004,383.660004,383.660004,383.660004,0
1998-01-26,null,null,null,null,null,null
1998-01-27,null,null,null,null,null,null
1998-01-28,null,null,null,null,null,null
1998-01-29,null,null,null,null,null,null
1998-01-30,null,null,null,null,null,null
1998-02-02,null,null,null,null,null,null
1998-02-03,null,null,null,null,null,null
1998-02-04,null,null,null,null,null,null
1998-02-05,null,null,null,null,null,null
1998-02-06,null,null,null,null,null,null
1998-02-09,392.059998,392.059998,392.059998,392.059998,392.059998,0
1998-02-10,388.790009,388.790009,388.790009,388.790009,388.790009,0
1998-02-11,391.769989,391.769989,391.769989,391.769989,391.769989,0
1998-02-12,390.290009,390.290009,390.290009,390.290009,390.290009,0
1998-02-13,390.260010,390.260010,390.260010,390.260010,390.260010,0
1998-02-16,389.309998,389.309998,389.309998,389.309998,389.309998,0
1998-02-17,389.869995,389.869995,389.869995,389.869995,389.869995,0
1998-02-18,388.019989,388.019989,388.019989,388.019989,388.019989,0
1998-02-19,387.989990,387.989990,387.989990,387.989990,387.989990,0
1998-02-20,384.779999,384.779999,384.779999,384.779999,384.779999,0
1998-02-23,380.160004,380.160004,380.160004,380.160004,380.160004,0
1998-02-24,377.649994,377.649994,377.649994,377.649994,377.649994,0
1998-02-25,372.820007,372.820007,372.820007,372.820007,372.820007,0
1998-02-26,377.410004,377.410004,377.410004,377.410004,377.410004,0
1998-02-27,374.410004,374.410004,374.410004,374.410004,374.410004,0
1998-03-02,361.739990,361.739990,361.739990,361.739990,361.739990,0
1998-03-03,366.450012,366.450012,366.450012,366.450012,366.450012,0
1998-03-04,368.529999,368.529999,368.529999,368.529999,368.529999,0
1998-03-05,366.160004,366.160004,366.160004,366.160004,366.160004,0
1998-03-06,365.519989,365.519989,365.519989,365.519989,365.519989,0
1998-03-09,362.989990,362.989990,362.989990,362.989990,362.989990,0
1998-03-10,363.799988,363.799988,363.799988,363.799988,363.799988,0
1998-03-11,360.880005,360.880005,360.880005,360.880005,360.880005,0
1998-03-12,358.029999,358.029999,358.029999,358.029999,358.029999,0
1998-03-13,362.329987,362.329987,362.329987,362.329987,362.329987,0
1998-03-16,366.769989,366.769989,366.769989,366.769989,366.769989,0
1998-03-17,371.799988,371.799988,371.799988,371.799988,371.799988,0
1998-03-18,367.760010,367.760010,367.760010,367.760010,367.760010,0
1998-03-19,365.739990,365.739990,365.739990,365.739990,365.739990,0
1998-03-20,364.920013,364.920013,364.920013,364.920013,364.920013,0
1998-03-23,362.440002,362.440002,362.440002,362.440002,362.440002,0
1998-03-24,366.589996,366.589996,366.589996,366.589996,366.589996,0
1998-03-25,366.309998,366.309998,366.309998,366.309998,366.309998,0
1998-03-26,364.320007,364.320007,364.320007,364.320007,364.320007,0
1998-03-27,371.140015,371.140015,371.140015,371.140015,371.140015,0
1998-03-30,381.320007,381.320007,381.320007,381.320007,381.320007,0
1998-03-31,378.839996,378.839996,378.839996,378.839996,378.839996,0
1998-04-01,381.649994,381.649994,381.649994,381.649994,381.649994,0
1998-04-02,385.959991,385.959991,385.959991,385.959991,385.959991,0
1998-04-03,391.190002,391.190002,391.190002,391.190002,391.190002,0
1998-04-06,397.540009,397.540009,397.540009,397.540009,397.540009,0
1998-04-07,397.070007,397.070007,397.070007,397.070007,397.070007,0
1998-04-08,402.390015,402.390015,402.390015,402.390015,402.390015,0
1998-04-09,396.450012,396.450012,396.450012,396.450012,396.450012,0
1998-04-10,402.700012,402.700012,402.700012,402.700012,402.700012,0
1998-04-13,405.040009,405.040009,405.040009,405.040009,405.040009,0
1998-04-14,403.010010,403.010010,403.010010,403.010010,403.010010,0
1998-04-15,407.989990,407.989990,407.989990,407.989990,407.989990,0
1998-04-16,405.529999,405.529999,405.529999,405.529999,405.529999,0
1998-04-17,399.049988,399.049988,399.049988,399.049988,399.049988,0
1998-04-20,396.750000,396.750000,396.750000,396.750000,396.750000,0
1998-04-21,399.179993,399.179993,399.179993,399.179993,399.179993,0
1998-04-22,408.230011,408.230011,408.230011,408.230011,408.230011,0
1998-04-23,405.119995,405.119995,405.119995,405.119995,405.119995,0
1998-04-24,402.209991,402.209991,402.209991,402.209991,402.209991,0
1998-04-27,400.209991,400.209991,400.209991,400.209991,400.209991,0
1998-04-28,407.820007,407.820007,407.820007,407.820007,407.820007,0
1998-04-29,408.410004,408.410004,408.410004,408.410004,408.410004,0
1998-04-30,413.269989,413.269989,413.269989,413.269989,413.269989,0
1998-05-01,null,null,null,null,null,null
1998-05-04,420.640015,420.640015,420.640015,420.640015,420.640015,0
1998-05-05,422.859985,422.859985,422.859985,422.859985,422.859985,0
1998-05-06,422.359985,422.359985,422.359985,422.359985,422.359985,0
1998-05-07,415.059998,415.059998,415.059998,415.059998,415.059998,0
1998-05-08,423.329987,423.329987,423.329987,423.329987,423.329987,0
1998-05-11,420.700012,420.700012,420.700012,420.700012,420.700012,0
1998-05-12,419.320007,419.320007,419.320007,419.320007,419.320007,0
1998-05-13,425.339996,425.339996,425.339996,425.339996,425.339996,0
1998-05-14,425.269989,425.269989,425.269989,425.269989,425.269989,0
1998-05-15,424.670013,424.670013,424.670013,424.670013,424.670013,0
1998-05-18,425.140015,425.140015,425.140015,425.140015,425.140015,0
1998-05-19,423.959991,423.959991,423.959991,423.959991,423.959991,0
1998-05-20,421.500000,421.500000,421.500000,421.500000,421.500000,0
1998-05-21,425.130005,425.130005,425.130005,425.130005,425.130005,0
1998-05-22,428.559998,428.559998,428.559998,428.559998,428.559998,0
1998-05-25,432.769989,432.769989,432.769989,432.769989,432.769989,0
1998-05-26,433.309998,433.309998,433.309998,433.309998,433.309998,0
1998-05-27,435.790009,435.790009,435.790009,435.790009,435.790009,0
1998-05-28,433.429993,433.429993,433.429993,433.429993,433.429993,0
1998-05-29,436.329987,436.329987,436.329987,436.329987,436.329987,0
1998-06-01,439.279999,439.279999,439.279999,439.279999,439.279999,0
1998-06-02,438.880005,438.880005,438.880005,438.880005,438.880005,0
1998-06-03,441.040009,441.040009,441.040009,441.040009,441.040009,0
1998-06-04,437.570007,437.570007,437.570007,437.570007,437.570007,0
1998-06-05,437.369995,437.369995,437.369995,437.369995,437.369995,0
1998-06-08,436.980011,436.980011,436.980011,436.980011,436.980011,0
1998-06-09,423.109985,423.109985,423.109985,423.109985,423.109985,0
1998-06-10,424.309998,424.309998,424.309998,424.309998,424.309998,0
1998-06-11,415.010010,415.010010,415.010010,415.010010,415.010010,0
1998-06-12,427.910004,427.910004,427.910004,427.910004,427.910004,0
1998-06-15,420.500000,420.500000,420.500000,420.500000,420.500000,0
1998-06-16,416.839996,416.839996,416.839996,416.839996,416.839996,0
1998-06-17,415.350006,415.350006,415.350006,415.350006,415.350006,0
1998-06-18,420.859985,420.859985,420.859985,420.859985,420.859985,0
1998-06-19,427.380005,427.380005,427.380005,427.380005,427.380005,0
1998-06-22,427.980011,427.980011,427.980011,427.980011,427.980011,0
1998-06-23,426.829987,426.829987,426.829987,426.829987,426.829987,0
1998-06-24,428.380005,428.380005,428.380005,428.380005,428.380005,0
1998-06-25,421.649994,421.649994,421.649994,421.649994,421.649994,0
1998-06-26,419.950012,419.950012,419.950012,419.950012,419.950012,0
1998-06-29,409.500000,409.500000,409.500000,409.500000,409.500000,0
1998-06-30,403.359985,403.359985,403.359985,403.359985,403.359985,0
1998-07-01,397.880005,397.880005,397.880005,397.880005,397.880005,0
1998-07-02,404.100006,404.100006,404.100006,404.100006,404.100006,0
1998-07-03,404.670013,404.670013,404.670013,404.670013,404.670013,0
1998-07-06,395.380005,395.380005,395.380005,395.380005,395.380005,0
1998-07-07,397.230011,397.230011,397.230011,397.230011,397.230011,0
1998-07-08,401.619995,401.619995,401.619995,401.619995,401.619995,0
1998-07-09,402.309998,402.309998,402.309998,402.309998,402.309998,0
1998-07-10,409.450012,409.450012,409.450012,409.450012,409.450012,0
1998-07-13,408.660004,408.660004,408.660004,408.660004,408.660004,0
1998-07-14,400.890015,400.890015,400.890015,400.890015,400.890015,0
1998-07-15,401.549988,401.549988,401.549988,401.549988,401.549988,0
1998-07-16,396.540009,396.540009,396.540009,396.540009,396.540009,0
1998-07-17,393.170013,393.170013,393.170013,393.170013,393.170013,0
1998-07-20,384.459991,384.459991,384.459991,384.459991,384.459991,0
1998-07-21,394.119995,394.119995,394.119995,394.119995,394.119995,0
1998-07-22,389.160004,389.160004,389.160004,389.160004,389.160004,0
1998-07-23,394.739990,394.739990,394.739990,394.739990,394.739990,0
1998-07-24,399.820007,399.820007,399.820007,399.820007,399.820007,0
1998-07-27,398.619995,398.619995,398.619995,398.619995,398.619995,0
1998-07-28,397.920013,397.920013,397.920013,397.920013,397.920013,0
1998-07-29,394.609985,394.609985,394.609985,394.609985,394.609985,0
1998-07-30,394.390015,394.390015,394.390015,394.390015,394.390015,0
1998-07-31,395.489990,395.489990,395.489990,395.489990,395.489990,0
1998-08-03,391.040009,391.040009,391.040009,391.040009,391.040009,0
1998-08-04,388.000000,388.000000,388.000000,388.000000,388.000000,0
1998-08-05,392.450012,392.450012,392.450012,392.450012,392.450012,0
1998-08-06,388.570007,388.570007,388.570007,388.570007,388.570007,0
1998-08-07,380.630005,380.630005,380.630005,380.630005,380.630005,0
1998-08-10,368.630005,368.630005,368.630005,368.630005,368.630005,0
1998-08-11,363.250000,363.250000,363.250000,363.250000,363.250000,0
1998-08-12,356.480011,356.480011,356.480011,356.480011,356.480011,0
1998-08-13,361.160004,361.160004,361.160004,361.160004,361.160004,0
1998-08-14,349.119995,349.119995,349.119995,349.119995,349.119995,0
1998-08-17,320.089996,320.089996,320.089996,320.089996,320.089996,0
1998-08-18,317.100006,317.100006,317.100006,317.100006,317.100006,0
1998-08-19,335.720001,335.720001,335.720001,335.720001,335.720001,0
1998-08-20,345.420013,345.420013,345.420013,345.420013,345.420013,0
1998-08-21,351.980011,351.980011,351.980011,351.980011,351.980011,0
1998-08-24,352.519989,352.519989,352.519989,352.519989,352.519989,0
1998-08-25,352.450012,352.450012,352.450012,352.450012,352.450012,0
1998-08-26,348.750000,348.750000,348.750000,348.750000,348.750000,0
1998-08-27,341.350006,341.350006,341.350006,341.350006,341.350006,0
1998-08-28,337.540009,337.540009,337.540009,337.540009,337.540009,0
1998-08-31,343.720001,343.720001,343.720001,343.720001,343.720001,0
1998-09-01,341.170013,341.170013,341.170013,341.170013,341.170013,0
1998-09-02,339.570007,339.570007,339.570007,339.570007,339.570007,0
1998-09-03,342.929993,342.929993,342.929993,342.929993,342.929993,0
1998-09-04,348.239990,348.239990,348.239990,348.239990,348.239990,0
1998-09-07,354.820007,354.820007,354.820007,354.820007,354.820007,0
1998-09-08,351.799988,351.799988,351.799988,351.799988,351.799988,0
1998-09-09,359.350006,359.350006,359.350006,359.350006,359.350006,0
1998-09-10,366.700012,366.700012,366.700012,366.700012,366.700012,0
1998-09-11,368.540009,368.540009,368.540009,368.540009,368.540009,0
1998-09-14,376.079987,376.079987,376.079987,376.079987,376.079987,0
1998-09-15,373.640015,373.640015,373.640015,373.640015,373.640015,0
1998-09-16,377.609985,377.609985,377.609985,377.609985,377.609985,0
1998-09-17,370.549988,370.549988,370.549988,370.549988,370.549988,0
1998-09-18,363.049988,363.049988,363.049988,363.049988,363.049988,0
1998-09-21,368.480011,368.480011,368.480011,368.480011,368.480011,0
1998-09-22,367.450012,367.450012,367.450012,367.450012,367.450012,0
1998-09-23,370.000000,370.000000,370.000000,370.000000,370.000000,0
1998-09-24,361.119995,361.119995,361.119995,361.119995,361.119995,0
1998-09-25,366.339996,366.339996,366.339996,366.339996,366.339996,0
1998-09-28,367.899994,367.899994,367.899994,367.899994,367.899994,0
1998-09-29,367.559998,367.559998,367.559998,367.559998,367.559998,0
1998-09-30,371.690002,371.690002,371.690002,371.690002,371.690002,0
1998-10-01,null,null,null,null,null,null
1998-10-02,null,null,null,null,null,null
1998-10-05,370.899994,370.899994,370.899994,370.899994,370.899994,0
1998-10-06,364.209991,364.209991,364.209991,364.209991,364.209991,0
1998-10-07,361.839996,361.839996,361.839996,361.839996,361.839996,0
1998-10-08,367.170013,367.170013,367.170013,367.170013,367.170013,0
1998-10-09,366.809998,366.809998,366.809998,366.809998,366.809998,0
1998-10-12,366.869995,366.869995,366.869995,366.869995,366.869995,0
1998-10-13,368.170013,368.170013,368.170013,368.170013,368.170013,0
1998-10-14,368.160004,368.160004,368.160004,368.160004,368.160004,0
1998-10-15,371.369995,371.369995,371.369995,371.369995,371.369995,0
1998-10-16,374.730011,374.730011,374.730011,374.730011,374.730011,0
1998-10-19,379.299988,379.299988,379.299988,379.299988,379.299988,0
1998-10-20,375.779999,375.779999,375.779999,375.779999,375.779999,0
1998-10-21,363.489990,363.489990,363.489990,363.489990,363.489990,0
1998-10-22,365.989990,365.989990,365.989990,365.989990,365.989990,0
1998-10-23,366.600006,366.600006,366.600006,366.600006,366.600006,0
1998-10-26,364.440002,364.440002,364.440002,364.440002,364.440002,0
1998-10-27,366.700012,366.700012,366.700012,366.700012,366.700012,0
1998-10-28,371.549988,371.549988,371.549988,371.549988,371.549988,0
1998-10-29,370.690002,370.690002,370.690002,370.690002,370.690002,0
1998-10-30,371.380005,371.380005,371.380005,371.380005,371.380005,0
1998-11-02,374.309998,374.309998,374.309998,374.309998,374.309998,0
1998-11-03,377.299988,377.299988,377.299988,377.299988,377.299988,0
1998-11-04,376.690002,376.690002,376.690002,376.690002,376.690002,0
1998-11-05,380.899994,380.899994,380.899994,380.899994,380.899994,0
1998-11-06,383.440002,383.440002,383.440002,383.440002,383.440002,0
1998-11-09,390.589996,390.589996,390.589996,390.589996,390.589996,0
1998-11-10,391.279999,391.279999,391.279999,391.279999,391.279999,0
